frame,time_s,visible_window,detected_onset,target_onset,model_onset_probability,model_onset,target_pitch,predicted_active,predicted_pitch,baseline_pitch,onset_gate_pitch,harmonic_gate_pitch,harmonic_veto
919,5.340589569160998,4096,0,0,0.5212156176567078,0,-1,0,65,-1,-1,-1,0
920,5.346394557823129,512,1,0,0.7538473010063171,1,-1,1,66,-1,-1,-1,0
921,5.352199546485261,512,0,0,0.7839165329933167,1,67,1,67,-1,-1,-1,0
922,5.358004535147392,512,0,0,0.8227710127830505,1,67,1,67,67,67,67,0
923,5.363809523809524,1024,0,1,0.8309886455535889,1,67,1,67,67,67,67,0
924,5.369614512471656,1024,0,0,0.6862823963165283,1,67,1,67,67,67,67,0
925,5.375419501133787,2048,0,0,0.5219023823738098,0,67,1,67,67,67,67,0
926,5.381224489795918,2048,0,0,0.3865685760974884,0,67,1,67,67,67,67,0
927,5.38702947845805,2048,0,0,0.3815400004386902,0,67,1,67,67,67,67,0
928,5.392834467120181,2048,0,0,0.43584880232810974,0,67,1,67,67,67,67,0
929,5.3986394557823125,4096,0,0,0.5151620507240295,0,67,0,67,67,67,67,0
930,5.404444444444445,4096,0,0,0.42487627267837524,0,67,0,67,-1,-1,-1,0
931,5.410249433106576,4096,0,0,0.367750346660614,0,67,1,67,-1,-1,-1,0
932,5.416054421768708,4096,0,0,0.3900914788246155,0,67,1,67,67,67,67,0
933,5.421859410430839,4096,0,0,0.43052273988723755,0,67,1,67,67,67,67,0
934,5.42766439909297,4096,0,0,0.4675239622592926,0,67,1,67,67,67,67,0
935,5.433469387755102,4096,0,0,0.4030751585960388,0,67,1,67,67,67,67,0
936,5.4392743764172335,4096,0,0,0.4517747461795807,0,67,1,67,67,67,67,0
937,5.445079365079365,4096,0,0,0.3709423243999481,0,67,1,67,67,67,67,0
938,5.450884353741497,4096,0,0,0.40730953216552734,0,67,1,67,67,67,67,0
939,5.456689342403628,4096,0,0,0.4876653254032135,0,67,1,67,67,67,67,0
940,5.462494331065759,4096,0,0,0.5585708022117615,0,67,1,67,67,67,67,0
941,5.468299319727891,4096,0,0,0.4535066783428192,0,67,1,67,67,67,67,0
942,5.4741043083900225,4096,0,0,0.42715567350387573,0,67,1,67,67,67,67,0
943,5.479909297052155,4096,0,0,0.3553992509841919,0,67,1,67,67,67,67,0
944,5.485714285714286,4096,0,0,0.3802327513694763,0,67,1,67,67,67,67,0
945,5.491519274376417,4096,0,0,0.3348027765750885,0,67,1,67,67,67,67,0
946,5.497324263038549,4096,0,0,0.3284728229045868,0,67,1,67,67,67,67,0
947,5.50312925170068,4096,0,0,0.3576376140117645,0,67,1,67,67,67,67,0
948,5.508934240362811,4096,0,0,0.3634031414985657,0,67,1,67,67,67,67,0
949,5.5147392290249435,4096,0,0,0.4848540127277374,0,67,1,67,67,67,67,0
950,5.520544217687075,4096,0,0,0.4478268623352051,0,67,1,67,67,67,67,0
951,5.526349206349207,4096,0,0,0.26857471466064453,0,67,1,67,67,67,67,0
952,5.532154195011338,4096,0,0,0.07336954027414322,0,67,1,67,67,67,67,0
953,5.537959183673469,4096,0,0,0.05808586999773979,0,67,0,67,67,67,67,0
954,5.543764172335601,4096,0,0,0.052945416420698166,0,67,0,67,-1,-1,-1,0
955,5.5495691609977325,4096,0,0,0.05287313833832741,0,-1,0,67,-1,-1,-1,0
956,5.555374149659864,4096,0,0,0.049231067299842834,0,-1,0,67,-1,-1,-1,0
957,5.561179138321996,4096,0,0,0.04412762448191643,0,-1,0,67,-1,-1,-1,0
958,5.566984126984127,4096,0,0,0.03965708985924721,0,-1,0,67,-1,-1,-1,0
959,5.572789115646258,4096,0,0,0.042252492159605026,0,-1,0,67,-1,-1,-1,0
960,5.57859410430839,4096,0,0,0.04378938674926758,0,-1,0,67,-1,-1,-1,0
961,5.584399092970521,4096,0,0,0.5371947288513184,0,-1,0,67,-1,-1,-1,0
962,5.5902040816326535,512,1,0,0.7701033353805542,1,-1,1,69,-1,-1,-1,0
963,5.596009070294785,512,0,0,0.7625561952590942,1,68,1,68,-1,-1,-1,0
964,5.601814058956916,512,0,0,0.7969151735305786,1,68,1,68,68,68,68,0
965,5.607619047619048,1024,0,1,0.7245232462882996,1,68,1,68,68,68,68,0
966,5.613424036281179,1024,0,0,0.5960527658462524,1,68,1,68,68,68,68,0
967,5.61922902494331,2048,0,0,0.42618706822395325,0,68,1,68,68,68,68,0
968,5.625034013605442,2048,0,0,0.4394742548465729,0,68,1,68,68,68,68,0
969,5.630839002267574,2048,0,0,0.3108309507369995,0,68,1,68,68,68,68,0
970,5.636643990929705,2048,0,0,0.27823406457901,0,68,1,68,68,68,68,0
971,5.642448979591837,4096,0,0,0.37560951709747314,0,68,1,68,68,68,68,0
972,5.648253968253968,4096,0,0,0.3894309997558594,0,68,1,68,68,68,68,0
973,5.6540589569161,4096,0,0,0.5699891448020935,0,68,1,68,68,68,68,0
974,5.659863945578231,4096,0,0,0.5923370122909546,1,68,1,68,68,68,68,0
975,5.6656689342403626,4096,0,0,0.5558664202690125,0,68,1,68,68,68,68,0
976,5.671473922902495,4096,0,0,0.5471351146697998,0,68,1,68,68,68,68,0
977,5.677278911564626,4096,0,0,0.432057648897171,0,68,1,68,68,68,68,0
978,5.683083900226757,4096,0,0,0.4983658194541931,0,68,1,68,68,68,68,0
979,5.688888888888889,512,1,0,0.4778650999069214,0,68,1,68,68,68,68,0
980,5.69469387755102,512,0,0,0.4360678791999817,0,68,1,68,68,68,68,0
981,5.7004988662131515,512,0,0,0.5248400568962097,0,68,1,68,68,68,68,0
982,5.706303854875284,1024,0,0,0.48547887802124023,0,68,1,68,68,68,68,0
983,5.712108843537415,1024,0,0,0.620326578617096,1,68,1,68,68,68,68,0
984,5.717913832199547,2048,0,0,0.7318946719169617,1,68,1,68,68,68,68,0
985,5.723718820861678,2048,0,0,0.6933594346046448,1,68,1,68,68,68,68,0
986,5.729523809523809,2048,0,0,0.6894609332084656,1,68,1,68,68,68,68,0
987,5.735328798185941,2048,0,0,0.5981457829475403,1,68,1,68,68,68,68,0
988,5.7411337868480725,4096,0,0,0.657001793384552,1,68,1,68,68,68,68,0
989,5.746938775510204,4096,0,0,0.5664603114128113,0,68,1,68,68,68,68,0
990,5.752743764172336,4096,0,0,0.5553597211837769,0,68,1,68,68,68,68,0
991,5.758548752834467,4096,0,0,0.5658979415893555,0,68,1,68,68,68,68,0
992,5.764353741496599,4096,0,0,0.5977177619934082,1,68,1,68,68,68,68,0
993,5.77015873015873,4096,0,0,0.6577255725860596,1,68,1,68,68,68,68,0
994,5.7759637188208615,4096,0,0,0.519258975982666,0,68,1,68,68,68,68,0
995,5.7817687074829935,512,1,0,0.5956699252128601,1,68,1,68,68,68,68,0
996,5.787573696145125,512,0,0,0.5287703275680542,0,68,1,68,68,68,68,0
997,5.793378684807256,512,0,0,0.4506797194480896,0,68,1,68,68,68,68,0
998,5.799183673469388,1024,0,0,0.474704384803772,0,68,1,68,68,68,68,0
999,5.804988662131519,1024,0,0,0.46819642186164856,0,68,1,68,68,68,68,0
1000,5.81079365079365,2048,0,0,0.48362478613853455,0,-1,1,68,68,68,68,0
1001,5.8165986394557825,2048,0,0,0.36876025795936584,0,67,1,68,68,68,68,0
1002,5.822403628117914,2048,0,0,0.5023913383483887,0,67,1,68,68,68,68,0
1003,5.828208616780046,2048,0,1,0.5828518271446228,0,67,1,68,68,68,68,0
1004,5.834013605442177,4096,0,0,0.4923936128616333,0,67,1,68,68,68,68,0
1005,5.839818594104308,4096,0,0,0.5120038986206055,0,67,1,68,68,68,68,0
1006,5.84562358276644,4096,0,0,0.48749929666519165,0,67,1,68,68,68,68,0
1007,5.851428571428571,4096,0,0,0.5038272142410278,0,67,1,68,68,68,68,0
1008,5.857233560090703,4096,0,0,0.468754380941391,0,67,1,68,68,68,68,0
1009,5.863038548752835,4096,0,0,0.4510349929332733,0,67,1,68,68,68,68,0
1010,5.868843537414966,4096,0,0,0.5152121186256409,0,67,1,68,68,68,68,0
1011,5.874648526077097,4096,0,0,0.5022462010383606,0,67,1,68,68,68,68,0
1012,5.880453514739229,4096,0,0,0.48585161566734314,0,67,1,67,68,68,68,0
1013,5.88625850340136,4096,0,0,0.5520966053009033,0,67,1,67,67,68,68,0
1014,5.8920634920634924,4096,0,0,0.4905761778354645,0,67,1,67,67,68,68,0
1015,5.897868480725624,4096,0,0,0.5246637463569641,0,67,1,67,67,68,68,0
1016,5.903673469387755,4096,0,0,0.4992923438549042,0,67,1,67,67,68,68,0
1017,5.909478458049887,4096,0,0,0.5231334567070007,0,67,1,67,67,68,68,0
1018,5.915283446712018,4096,0,0,0.4928920269012451,0,67,1,67,67,68,68,0
1019,5.921088435374149,4096,0,0,0.45571520924568176,0,67,1,67,67,68,68,0
1020,5.926893424036281,4096,0,0,0.49296459555625916,0,67,1,67,67,68,68,0
1021,5.932698412698413,4096,0,0,0.4317145347595215,0,67,1,67,67,68,68,0
1022,5.938503401360544,4096,0,0,0.44668322801589966,0,67,1,67,67,68,68,0
1023,5.944308390022676,4096,0,0,0.3935673236846924,0,67,1,67,67,68,68,0
1024,5.950113378684807,4096,0,0,0.4021972417831421,0,67,1,67,67,68,68,0
1025,5.955918367346939,4096,0,0,0.3809959888458252,0,67,1,67,67,68,68,0
1026,5.96172335600907,4096,0,0,0.34710076451301575,0,67,1,67,67,68,68,0
1027,5.9675283446712015,4096,0,0,0.3705398738384247,0,67,1,67,67,68,68,0
1028,5.973333333333334,4096,0,0,0.33065471053123474,0,67,1,67,67,68,68,0
1029,5.979138321995465,4096,0,0,0.3591870963573456,0,67,1,67,67,68,68,0
1030,5.984943310657596,4096,0,0,0.376481294631958,0,67,1,67,67,68,68,0
1031,5.990748299319728,4096,0,0,0.4168850779533386,0,67,1,67,67,68,68,0
1032,5.996553287981859,4096,0,0,0.050908543169498444,0,67,1,67,67,68,68,0
1033,6.002358276643991,4096,0,0,0.031563304364681244,0,67,0,67,67,68,68,0
1034,6.0081632653061225,4096,0,0,0.028484374284744263,0,67,0,67,-1,-1,-1,0
1035,6.013968253968254,4096,0,0,0.0278561320155859,0,67,0,67,-1,-1,-1,0
1036,6.019773242630386,4096,0,0,0.02780778892338276,0,-1,0,67,-1,-1,-1,0
1037,6.025578231292517,4096,0,0,0.028534047305583954,0,-1,0,67,-1,-1,-1,0
1038,6.031383219954648,4096,0,0,0.028433581814169884,0,-1,0,67,-1,-1,-1,0
1039,6.03718820861678,4096,0,0,0.02813936397433281,0,-1,0,67,-1,-1,-1,0
1040,6.0429931972789115,4096,0,0,0.028304550796747208,0,-1,0,67,-1,-1,-1,0
1041,6.048798185941043,4096,0,0,0.028546664863824844,0,-1,0,67,-1,-1,-1,0
1042,6.054603174603175,4096,0,0,0.3643503487110138,0,-1,0,67,-1,-1,-1,0
1043,6.060408163265306,4096,0,0,0.3591049909591675,0,68,0,72,-1,-1,-1,0
1044,6.066213151927438,4096,0,0,0.34313562512397766,0,68,0,72,-1,-1,-1,0
1045,6.072018140589569,4096,0,1,0.32664602994918823,0,68,0,72,-1,-1,-1,0
1046,6.0778231292517,4096,0,0,0.3521654009819031,0,68,0,72,-1,-1,-1,0
1047,6.0836281179138325,4096,0,0,0.36791083216667175,0,68,0,72,-1,-1,-1,0
1048,6.089433106575964,4096,0,0,0.3653605282306671,0,68,0,68,-1,-1,-1,0
1049,6.095238095238095,4096,0,0,0.3674129843711853,0,68,0,68,-1,-1,-1,0
1050,6.101043083900227,4096,0,0,0.3566058278083801,0,68,0,68,-1,-1,-1,0
1051,6.106848072562358,4096,0,0,0.33404892683029175,0,68,0,68,-1,-1,-1,0
1052,6.112653061224489,4096,0,0,0.33885976672172546,0,68,1,68,-1,-1,-1,0
1053,6.1184580498866215,4096,0,0,0.34607186913490295,0,68,1,68,68,68,68,0
1054,6.124263038548753,4096,0,0,0.35417112708091736,0,68,1,68,68,68,68,0
1055,6.130068027210885,4096,0,0,0.352015882730484,0,68,1,68,68,68,68,0
1056,6.135873015873016,4096,0,0,0.3386634290218353,0,68,1,68,68,68,68,0
1057,6.141678004535147,4096,0,0,0.34840667247772217,0,68,1,68,68,68,68,0
1058,6.147482993197279,4096,0,0,0.3665316104888916,0,68,1,68,68,68,68,0
1059,6.15328798185941,4096,0,0,0.3788161873817444,0,68,1,68,68,68,68,0
1060,6.159092970521542,4096,0,0,0.3669308125972748,0,68,1,68,68,68,68,0
1061,6.164897959183674,4096,0,0,0.3425171375274658,0,68,1,68,68,68,68,0
1062,6.170702947845805,4096,0,0,0.34702739119529724,0,68,1,68,68,68,68,0
1063,6.176507936507937,4096,0,0,0.3475249111652374,0,68,1,68,68,68,68,0
1064,6.182312925170068,4096,0,0,0.3498757481575012,0,68,1,68,68,68,68,0
1065,6.188117913832199,4096,0,0,0.3497826159000397,0,68,1,68,68,68,68,0
1066,6.193922902494331,4096,0,0,0.35064923763275146,0,68,1,68,68,68,68,0
1067,6.199727891156463,4096,0,0,0.34113743901252747,0,68,1,68,68,68,68,0
1068,6.205532879818594,4096,0,0,0.3249630331993103,0,68,1,68,68,68,68,0
1069,6.211337868480726,4096,0,0,0.3495810031890869,0,68,1,68,68,68,68,0
1070,6.217142857142857,4096,0,0,0.3476649522781372,0,68,1,68,68,68,68,0
1071,6.222947845804988,4096,0,0,0.34273409843444824,0,68,1,68,68,68,68,0
1072,6.22875283446712,4096,0,0,0.3527265787124634,0,68,1,68,68,68,68,0
1073,6.2345578231292516,4096,0,0,0.3491821587085724,0,68,1,68,68,68,68,0
1074,6.240362811791384,4096,0,0,0.3422267436981201,0,68,1,68,68,68,68,0
1075,6.246167800453515,4096,0,0,0.3321635127067566,0,68,1,68,68,68,68,0
1076,6.251972789115646,4096,0,0,0.33629173040390015,0,68,1,68,68,68,68,0
1077,6.257777777777778,4096,0,0,0.32641902565956116,0,68,1,68,68,68,68,0
1078,6.263582766439909,4096,0,0,0.33142876625061035,0,68,1,68,68,68,68,0
1079,6.2693877551020405,4096,0,0,0.3449975252151489,0,68,1,68,68,68,68,0
1080,6.275192743764173,4096,0,0,0.3413129448890686,0,68,1,68,68,68,68,0
1081,6.280997732426304,4096,0,0,0.32149675488471985,0,68,1,68,68,68,68,0
1082,6.286802721088435,4096,0,0,0.3129923939704895,0,68,1,68,68,68,68,0
1083,6.292607709750567,4096,0,0,0.32000184059143066,0,68,1,68,68,68,68,0
1084,6.298412698412698,4096,0,0,0.32909518480300903,0,68,1,68,68,68,68,0
1085,6.30421768707483,4096,0,0,0.3178448975086212,0,68,1,68,68,68,68,0
1086,6.3100226757369615,4096,0,0,0.32562771439552307,0,68,1,68,68,68,68,0
1087,6.315827664399093,4096,0,0,0.2981678247451782,0,68,1,68,68,68,68,0
1088,6.321632653061225,4096,0,0,0.30924084782600403,0,68,1,68,68,68,68,0
1089,6.327437641723356,4096,0,0,0.29338136315345764,0,68,1,68,68,68,68,0
1090,6.333242630385487,4096,0,0,0.3015725016593933,0,68,1,68,68,68,68,0
1091,6.339047619047619,4096,0,0,0.3183504045009613,0,68,1,68,68,68,68,0
1092,6.3448526077097505,4096,0,0,0.3004853129386902,0,68,1,68,68,68,68,0
1093,6.350657596371882,4096,0,0,0.28508448600769043,0,68,1,68,68,68,68,0
1094,6.356462585034014,4096,0,0,0.28533557057380676,0,68,1,68,68,68,68,0
1095,6.362267573696145,4096,0,0,0.29425182938575745,0,68,1,68,68,68,68,0
1096,6.368072562358277,4096,0,0,0.30498799681663513,0,68,1,68,68,68,68,0
1097,6.373877551020408,4096,0,0,0.29408788681030273,0,68,1,68,68,68,68,0
1098,6.379682539682539,4096,0,0,0.30750805139541626,0,68,1,68,68,68,68,0
1099,6.3854875283446715,4096,0,0,0.27773183584213257,0,68,1,68,68,68,68,0
1100,6.391292517006803,4096,0,0,0.2785864472389221,0,68,1,68,68,68,68,0
1101,6.397097505668934,4096,0,0,0.276612788438797,0,68,1,68,68,68,68,0
1102,6.402902494331066,4096,0,0,0.29119306802749634,0,68,1,68,68,68,68,0
1103,6.408707482993197,4096,0,0,0.2850426733493805,0,68,1,68,68,68,68,0
1104,6.414512471655329,4096,0,0,0.28976675868034363,0,68,1,68,68,68,68,0
1105,6.42031746031746,4096,0,0,0.3039380609989166,0,68,1,68,68,68,68,0
1106,6.426122448979592,4096,0,0,0.2838934361934662,0,68,1,68,68,68,68,0
1107,6.431927437641724,4096,0,0,0.29755899310112,0,68,1,68,68,68,68,0
1108,6.437732426303855,4096,0,0,0.2711358964443207,0,68,1,68,68,68,68,0
1109,6.443537414965986,4096,0,0,0.28538304567337036,0,68,1,68,68,68,68,0
1110,6.449342403628118,4096,0,0,0.2747606933116913,0,68,1,68,68,68,68,0
1111,6.455147392290249,4096,0,0,0.29415813088417053,0,68,1,68,68,68,68,0
1112,6.460952380952381,4096,0,0,0.295757919549942,0,68,1,68,68,68,68,0
1113,6.466757369614513,4096,0,0,0.29130905866622925,0,68,1,68,68,68,68,0
1114,6.472562358276644,4096,0,0,0.30593782663345337,0,68,1,68,68,68,68,0
1115,6.478367346938776,4096,0,0,0.2731781005859375,0,68,1,68,68,68,68,0
1116,6.484172335600907,4096,0,0,0.288547545671463,0,68,1,68,68,68,68,0
1117,6.489977324263038,4096,0,0,0.27735668420791626,0,68,1,68,68,68,68,0
1118,6.49578231292517,4096,0,0,0.29341545701026917,0,68,1,68,68,68,68,0
1119,6.501587301587302,4096,0,0,0.3072036802768707,0,68,1,68,68,68,68,0
1120,6.507392290249433,4096,0,0,0.286428302526474,0,68,1,68,68,68,68,0
1121,6.513197278911565,4096,0,0,0.2914762496948242,0,68,1,68,68,68,68,0
1122,6.519002267573696,4096,0,0,0.2756432890892029,0,68,1,68,68,68,68,0
1123,6.524807256235827,4096,0,0,0.2949356734752655,0,68,1,68,68,68,68,0
1124,6.530612244897959,4096,0,0,0.29447558522224426,0,68,1,68,68,68,68,0
1125,6.5364172335600905,4096,0,0,0.29511669278144836,0,68,1,68,68,68,68,0
1126,6.542222222222223,4096,0,0,0.3092440664768219,0,68,1,68,68,68,68,0
1127,6.548027210884354,4096,0,0,0.2732927203178406,0,68,1,68,68,68,68,0
1128,6.553832199546485,4096,0,0,0.29274433851242065,0,68,1,68,68,68,68,0
1129,6.559637188208617,4096,0,0,0.28126654028892517,0,68,1,68,68,68,68,0
1130,6.565442176870748,4096,0,0,0.2956443727016449,0,68,1,68,68,68,68,0
1131,6.5712471655328795,4096,0,0,0.30162283778190613,0,68,1,68,68,68,68,0
1132,6.5770521541950115,4096,0,0,0.2946544587612152,0,68,1,68,68,68,68,0
1133,6.582857142857143,4096,0,0,0.30595943331718445,0,68,1,68,68,68,68,0
1134,6.588662131519274,4096,0,0,0.2729344964027405,0,68,1,68,68,68,68,0
1135,6.594467120181406,4096,0,0,0.29502925276756287,0,68,1,68,68,68,68,0
1136,6.600272108843537,4096,0,0,0.2864398956298828,0,68,1,68,68,68,68,0
1137,6.606077097505669,4096,0,0,0.30211931467056274,0,68,1,68,68,68,68,0
1138,6.6118820861678005,4096,0,0,0.3090837597846985,0,68,1,68,68,68,68,0
1139,6.617687074829932,4096,0,0,0.293592244386673,0,68,1,68,68,68,68,0
1140,6.623492063492064,4096,0,0,0.306592732667923,0,68,1,68,68,68,68,0
1141,6.629297052154195,4096,0,0,0.2762499451637268,0,68,1,68,68,68,68,0
1142,6.635102040816326,4096,0,0,0.30204668641090393,0,68,1,68,68,68,68,0
1143,6.640907029478458,4096,0,0,0.29144904017448425,0,68,1,68,68,68,68,0
1144,6.646712018140589,4096,0,0,0.30293720960617065,0,68,1,68,68,68,68,0
1145,6.6525170068027215,4096,0,0,0.31181254982948303,0,68,1,68,68,68,68,0
1146,6.658321995464853,4096,0,0,0.2846826910972595,0,68,1,68,68,68,68,0
1147,6.664126984126984,4096,0,0,0.293317586183548,0,68,1,68,68,68,68,0
1148,6.669931972789116,4096,0,0,0.2788733243942261,0,68,1,68,68,68,68,0
1149,6.675736961451247,4096,0,0,0.30556657910346985,0,68,1,68,68,68,68,0
1150,6.681541950113378,4096,0,0,0.30636894702911377,0,68,1,68,68,68,68,0
1151,6.6873469387755105,4096,0,0,0.2978205680847168,0,68,1,68,68,68,68,0
1152,6.693151927437642,4096,0,0,0.30393433570861816,0,68,1,68,68,68,68,0
1153,6.698956916099773,4096,0,0,0.27387315034866333,0,68,1,68,68,68,68,0
1154,6.704761904761905,4096,0,0,0.302487850189209,0,68,1,68,68,68,68,0
1155,6.710566893424036,4096,0,0,0.2955831289291382,0,68,1,68,68,68,68,0
1156,6.716371882086168,4096,0,0,0.3007943034172058,0,68,1,68,68,68,68,0
1157,6.722176870748299,4096,0,0,0.3097177743911743,0,68,1,68,68,68,68,0
1158,6.727981859410431,4096,0,0,0.2745261788368225,0,68,1,68,68,68,68,0
1159,6.733786848072563,4096,0,0,0.29317718744277954,0,68,1,68,68,68,68,0
1160,6.739591836734694,4096,0,0,0.28149089217185974,0,68,1,68,68,68,68,0
1161,6.745396825396825,4096,0,0,0.30319875478744507,0,68,1,68,68,68,68,0
1162,6.751201814058957,4096,0,0,0.30765923857688904,0,68,1,68,68,68,68,0
1163,6.757006802721088,4096,0,0,0.29108870029449463,0,68,1,68,68,68,68,0
1164,6.7628117913832195,4096,0,0,0.29494810104370117,0,68,1,68,68,68,68,0
1165,6.768616780045352,4096,0,0,0.2720010280609131,0,68,1,68,68,68,68,0
1166,6.774421768707483,4096,0,0,0.3010652959346771,0,68,1,68,68,68,68,0
1167,6.780226757369615,4096,0,0,0.29827880859375,0,68,1,68,68,68,68,0
1168,6.786031746031746,4096,0,0,0.29691794514656067,0,68,1,68,68,68,68,0
1169,6.791836734693877,4096,0,0,0.30642256140708923,0,68,1,68,68,68,68,0
1170,6.797641723356009,4096,0,0,0.26955267786979675,0,68,1,68,68,68,68,0
1171,6.8034467120181406,4096,0,0,0.290121853351593,0,68,1,68,68,68,68,0
1172,6.809251700680272,4096,0,0,0.2804677486419678,0,68,1,68,68,68,68,0
1173,6.815056689342404,4096,0,0,0.29791876673698425,0,68,1,68,68,68,68,0
1174,6.820861678004535,4096,0,0,0.3035883605480194,0,68,1,68,68,68,68,0
1175,6.826666666666667,4096,0,0,0.28194865584373474,0,68,1,68,68,68,68,0
1176,6.832471655328798,4096,0,0,0.28640881180763245,0,68,1,68,68,68,68,0
1177,6.8382766439909295,4096,0,0,0.2685408294200897,0,68,1,68,68,68,68,0
1178,6.844081632653062,4096,0,0,0.2960406243801117,0,68,1,68,68,68,68,0
1179,6.849886621315193,4096,0,0,0.29588574171066284,0,68,1,68,68,68,68,0
1180,6.855691609977324,4096,0,0,0.29008907079696655,0,68,1,68,68,68,68,0
1181,6.861496598639456,4096,0,0,0.2998954951763153,0,68,1,68,68,68,68,0
1182,6.867301587301587,4096,0,0,0.26536935567855835,0,68,1,68,68,68,68,0
1183,6.873106575963718,4096,0,0,0.28731316328048706,0,68,1,68,68,68,68,0
1184,6.8789115646258505,4096,0,0,0.2789989411830902,0,68,1,68,68,68,68,0
1185,6.884716553287982,4096,0,0,0.2939055860042572,0,68,1,68,68,68,68,0
1186,6.890521541950114,4096,0,0,0.3005577325820923,0,68,1,68,68,68,68,0
1187,6.896326530612245,4096,0,0,0.2727300822734833,0,68,1,68,68,68,68,0
1188,6.902131519274376,4096,0,0,0.28250852227211,0,68,1,68,68,68,68,0
1189,6.907936507936508,4096,0,0,0.2751743197441101,0,68,1,68,68,68,68,0
1190,6.9137414965986395,4096,0,0,0.29773572087287903,0,68,1,68,68,68,68,0
1191,6.919546485260771,4096,0,0,0.29889950156211853,0,68,1,68,68,68,68,0
1192,6.925351473922903,4096,0,0,0.2829055190086365,0,68,1,68,68,68,68,0
1193,6.931156462585034,4096,0,0,0.2916457951068878,0,68,1,68,68,68,68,0
1194,6.936961451247165,4096,0,0,0.2662431001663208,0,68,1,68,68,68,68,0
1195,6.942766439909297,4096,0,0,0.29299044609069824,0,68,1,68,68,68,68,0
1196,6.948571428571428,4096,0,0,0.2856721878051758,0,68,1,68,68,68,68,0
1197,6.9543764172335605,4096,0,0,0.29111722111701965,0,68,1,68,68,68,68,0
1198,6.960181405895692,4096,0,0,0.3001652956008911,0,68,1,68,68,68,68,0
1199,6.965986394557823,4096,0,0,0.26543667912483215,0,68,1,68,68,68,68,0
1200,6.971791383219955,4096,0,0,0.28346240520477295,0,68,1,68,68,68,68,0
1201,6.977596371882086,4096,0,0,0.280459463596344,0,68,1,68,68,68,68,0
1202,6.983401360544217,4096,0,0,0.2985605001449585,0,68,1,68,68,68,68,0
1203,6.989206349206349,4096,0,0,0.3031105101108551,0,68,1,68,68,68,68,0
1204,6.995011337868481,4096,0,0,0.2762956917285919,0,68,1,68,68,68,68,0
1205,7.000816326530612,4096,0,0,0.2853567600250244,0,68,1,68,68,68,68,0
1206,7.006621315192744,4096,0,0,0.27346140146255493,0,68,1,68,68,68,68,0
1207,7.012426303854875,4096,0,0,0.29569926857948303,0,68,1,68,68,68,68,0
1208,7.018231292517007,4096,0,0,0.30048173666000366,0,68,1,68,68,68,68,0
1209,7.024036281179138,4096,0,0,0.22242312133312225,0,68,1,68,68,68,68,0
1210,7.02984126984127,4096,0,0,0.1078038141131401,0,68,1,68,68,68,68,0
1211,7.035646258503402,4096,0,0,0.060641296207904816,0,68,1,68,68,68,68,0
1212,7.041451247165533,4096,0,0,0.04050353914499283,0,68,1,68,68,68,68,0
1213,7.047256235827664,4096,0,0,0.033769916743040085,0,68,1,68,68,68,68,0
1214,7.053061224489796,4096,0,0,0.02928576059639454,0,68,0,68,68,68,68,0
1215,7.058866213151927,4096,0,0,0.028123095631599426,0,68,0,68,-1,-1,-1,0
1216,7.064671201814059,4096,0,0,0.0276174433529377,0,68,0,68,-1,-1,-1,0
1217,7.070476190476191,4096,0,0,0.02773638442158699,0,68,0,68,-1,-1,-1,0
1218,7.076281179138322,4096,0,0,0.02743094600737095,0,-1,0,68,-1,-1,-1,0
1219,7.082086167800454,4096,0,0,0.026918848976492882,0,-1,0,68,-1,-1,-1,0
1220,7.087891156462585,4096,0,0,0.027178730815649033,0,-1,0,68,-1,-1,-1,0
1221,7.093696145124716,4096,0,0,0.027375301346182823,0,-1,0,67,-1,-1,-1,0
1222,7.099501133786848,4096,0,0,0.027946289628744125,0,-1,0,67,-1,-1,-1,0
1223,7.1053061224489795,4096,0,0,0.02789965644478798,0,-1,0,67,-1,-1,-1,0
1224,7.111111111111111,4096,0,0,0.027719352394342422,0,-1,0,72,-1,-1,-1,0
1225,7.116916099773243,4096,0,0,0.026990173384547234,0,-1,0,72,-1,-1,-1,0
1226,7.122721088435374,4096,0,0,0.02748160995543003,0,-1,0,72,-1,-1,-1,0
1227,7.128526077097506,4096,0,0,0.02754456177353859,0,-1,0,59,-1,-1,-1,0
1228,7.134331065759637,4096,0,0,0.027113618329167366,0,-1,0,59,-1,-1,-1,0
1229,7.1401360544217685,4096,0,0,0.027453219518065453,0,-1,0,59,-1,-1,-1,0
1230,7.1459410430839005,4096,0,0,0.02782662957906723,0,-1,0,59,-1,-1,-1,0
1231,7.151746031746032,4096,0,0,0.02786964923143387,0,-1,0,59,-1,-1,-1,0
1232,7.157551020408163,4096,0,0,0.0279550738632679,0,-1,0,59,-1,-1,-1,0
1233,7.163356009070295,4096,0,0,0.027628855779767036,0,-1,0,59,-1,-1,-1,0
1234,7.169160997732426,4096,0,0,0.02763443998992443,0,-1,0,59,-1,-1,-1,0
1235,7.174965986394557,4096,0,0,0.027149604633450508,0,-1,0,59,-1,-1,-1,0
1236,7.1807709750566895,4096,0,0,0.026946917176246643,0,-1,0,59,-1,-1,-1,0
1237,7.186575963718821,4096,0,0,0.027429770678281784,0,-1,0,59,-1,-1,-1,0
1238,7.192380952380953,4096,0,0,0.02748740464448929,0,-1,0,59,-1,-1,-1,0
